airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
OrbitFlyAirlines,Mumbai,Night,one,Morning,Hyderabad,Economy,10.83,18.0,3916
OrbitFlyAirlines,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.83,45.0,2124
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Morning,Kolkata,Business,5.83,40.0,24255
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Mumbai,Economy,13.83,43.0,6389
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.92,18.0,3466
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,8.67,27.0,5574
OrbitFlyAirlines,Mumbai,Late_Night,one,Afternoon,Mumbai,Business,9.5,17.0,25208
OrbitFlyAirlines,Delhi,Evening,one,Morning,Kolkata,Economy,16.0,35.0,5418
OrbitFlyAirlines,Hyderabad,Night,zero,Late_Night,Mumbai,Business,9.58,19.0,19171
OrbitFlyAirlines,Chennai,Night,one,Afternoon,Mumbai,Business,2.08,26.0,28297
OrbitFlyAirlines,Mumbai,Evening,zero,Night,Delhi,Economy,2.08,48.0,2339
OrbitFlyAirlines,Bangalore,Morning,zero,Late_Night,Delhi,Business,7.75,43.0,25620
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Bangalore,Economy,7.25,15.0,4020
OrbitFlyAirlines,Hyderabad,Morning,zero,Morning,Delhi,Business,2.0,35.0,28524
OrbitFlyAirlines,Mumbai,Morning,one,Night,Bangalore,Business,7.92,8.0,21269
OrbitFlyAirlines,Bangalore,Night,one,Morning,Mumbai,Economy,11.92,46.0,6389
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,22.0,10087
OrbitFlyAirlines,Chennai,Evening,two_or_more,Late_Night,Chennai,Business,4.83,19.0,33029
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Chennai,Business,5.67,37.0,19795
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,13.08,15.0,7958
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,10.83,6.0,6132
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.42,3.0,12847
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.5,43.0,3989
OrbitFlyAirlines,Mumbai,Morning,zero,Evening,Mumbai,Business,10.08,44.0,31218
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Mumbai,Business,14.75,39.0,29616
OrbitFlyAirlines,Bangalore,Night,one,Early_Morning,Chennai,Economy,9.67,40.0,4687
OrbitFlyAirlines,Bangalore,Evening,one,Morning,Kolkata,Economy,13.83,10.0,5177
OrbitFlyAirlines,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,11.0,47.0,5805
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.75,34.0,5067
OrbitFlyAirlines,Chennai,Late_Night,two_or_more,Evening,Bangalore,Business,6.83,29.0,35243
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.58,25.0,6389
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Delhi,Economy,5.0,2.0,20959
OrbitFlyAirlines,Delhi,Morning,one,Evening,Bangalore,Economy,5.42,14.0,7424
OrbitFlyAirlines,Bangalore,Afternoon,two_or_more,Afternoon,Delhi,Business,9.5,39.0,29397
OrbitFlyAirlines,Delhi,Night,zero,Night,Mumbai,Economy,2.25,17.0,4672
OrbitFlyAirlines,Delhi,Morning,one,Night,Kolkata,Economy,13.08,16.0,5954
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92,13.0,9723
OrbitFlyAirlines,Kolkata,Morning,two_or_more,Early_Morning,Kolkata,Business,10.75,31.0,32241
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,7.33,22.0,4337
OrbitFlyAirlines,Hyderabad,Afternoon,one,Early_Morning,Mumbai,Economy,12.75,36.0,4165
OrbitFlyAirlines,Mumbai,Morning,one,Night,Kolkata,Economy,13.5,45.0,5817
OrbitFlyAirlines,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,23.0,4827
OrbitFlyAirlines,Bangalore,Morning,one,Evening,Kolkata,Economy,7.5,44.0,6186
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.58,7.0,12920
OrbitFlyAirlines,Hyderabad,Evening,one,Early_Morning,Kolkata,Business,12.33,45.0,33911
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Bangalore,Economy,9.33,17.0,6123
OrbitFlyAirlines,Bangalore,Afternoon,two_or_more,Night,Chennai,Business,12.33,32.0,25503
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Kolkata,Economy,11.58,22.0,5292
OrbitFlyAirlines,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,23.0,2339
OrbitFlyAirlines,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,12.0,5954
OrbitFlyAirlines,Hyderabad,Afternoon,one,Night,Mumbai,Economy,6.42,12.0,4452
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Delhi,Business,6.08,12.0,22683
OrbitFlyAirlines,Mumbai,Evening,one,Late_Night,Chennai,Economy,5.92,44.0,4601
OrbitFlyAirlines,Mumbai,Night,zero,Afternoon,Bangalore,Business,6.17,34.0,17950
OrbitFlyAirlines,Chennai,Early_Morning,zero,Night,Delhi,Business,13.0,22.0,29146
OrbitFlyAirlines,Chennai,Afternoon,one,Night,Kolkata,Economy,10.08,49.0,6985
OrbitFlyAirlines,Mumbai,Night,one,Morning,Bangalore,Economy,11.42,40.0,6319
OrbitFlyAirlines,Chennai,Evening,one,Morning,Delhi,Economy,14.83,36.0,3219
OrbitFlyAirlines,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,24.0,2339
OrbitFlyAirlines,Hyderabad,Morning,zero,Afternoon,Delhi,Business,6.08,43.0,29096
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Chennai,Economy,7.42,26.0,3336
OrbitFlyAirlines,Kolkata,Early_Morning,zero,Early_Morning,Mumbai,Business,11.75,48.0,23390
OrbitFlyAirlines,Mumbai,Night,one,Early_Morning,Kolkata,Economy,9.33,37.0,5817
OrbitFlyAirlines,Delhi,Night,two_or_more,Evening,Delhi,Business,8.92,41.0,26819
OrbitFlyAirlines,Delhi,Evening,two_or_more,Night,Delhi,Business,7.75,48.0,25769
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Delhi,Economy,13.0,37.0,6198
OrbitFlyAirlines,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.25,31.0,6068
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,8.0,38.0,7482
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,16.0,4793
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Delhi,Business,13.0,40.0,25647
OrbitFlyAirlines,Kolkata,Afternoon,zero,Evening,Bangalore,Economy,2.67,20.0,4145
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.17,23.0,5888
OrbitFlyAirlines,Hyderabad,Night,one,Early_Morning,Chennai,Business,5.67,33.0,17840
OrbitFlyAirlines,Mumbai,Night,one,Night,Delhi,Business,5.5,48.0,17593
OrbitFlyAirlines,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.5,31.0,3502
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,6.33,35.0,26415
OrbitFlyAirlines,Chennai,Early_Morning,one,Morning,Delhi,Economy,5.17,28.0,5236
OrbitFlyAirlines,Mumbai,Evening,one,Early_Morning,Chennai,Business,11.67,21.0,22607
OrbitFlyAirlines,Mumbai,Morning,one,Night,Delhi,Economy,9.67,43.0,6031
OrbitFlyAirlines,Bangalore,Night,two_or_more,Late_Night,Chennai,Business,7.42,30.0,23815
OrbitFlyAirlines,Delhi,Afternoon,two_or_more,Evening,Delhi,Business,6.58,38.0,21826
OrbitFlyAirlines,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,13.92,13.0,7958
OrbitFlyAirlines,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,13.5,11.0,13386
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.67,45.0,7336
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.67,29.0,4896
OrbitFlyAirlines,Chennai,Morning,one,Afternoon,Delhi,Business,6.42,22.0,29852
OrbitFlyAirlines,Delhi,Early_Morning,one,Night,Chennai,Economy,14.33,15.0,4896
OrbitFlyAirlines,Kolkata,Morning,one,Evening,Mumbai,Business,9.67,31.0,27025
OrbitFlyAirlines,Chennai,Afternoon,one,Night,Kolkata,Economy,10.08,46.0,6985
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.67,24.0,5954
OrbitFlyAirlines,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,29.0,10672
OrbitFlyAirlines,Bangalore,Evening,zero,Night,Mumbai,Economy,1.83,19.0,2201
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,10.67,46.0,6991
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,11.5,44.0,6186
OrbitFlyAirlines,Kolkata,Afternoon,two_or_more,Night,Bangalore,Business,11.5,32.0,21828
OrbitFlyAirlines,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.17,48.0,3710
OrbitFlyAirlines,Bangalore,Night,two_or_more,Night,Mumbai,Business,9.42,40.0,18990
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,7.92,28.0,5102
OrbitFlyAirlines,Hyderabad,Evening,two_or_more,Morning,Hyderabad,Business,2.17,47.0,31182
OrbitFlyAirlines,Delhi,Afternoon,two_or_more,Evening,Bangalore,Business,2.67,21.0,33846
OrbitFlyAirlines,Bangalore,Night,zero,Night,Mumbai,Economy,1.92,31.0,2201
OrbitFlyAirlines,Hyderabad,Night,one,Afternoon,Delhi,Business,10.0,20.0,20891
OrbitFlyAirlines,Kolkata,Night,two_or_more,Early_Morning,Kolkata,Business,12.67,18.0,30911
OrbitFlyAirlines,Delhi,Morning,one,Night,Delhi,Business,7.42,28.0,22854
OrbitFlyAirlines,Chennai,Early_Morning,one,Afternoon,Hyderabad,Business,5.33,24.0,24085
OrbitFlyAirlines,Bangalore,Evening,one,Evening,Delhi,Business,7.5,32.0,16664
OrbitFlyAirlines,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,14.0,43.0,6252
OrbitFlyAirlines,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.0,29.0,5569
OrbitFlyAirlines,Kolkata,Night,two_or_more,Evening,Bangalore,Business,2.67,27.0,24654
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.0,26.0,1776
OrbitFlyAirlines,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,20.0,4501
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,17.0,6279
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,7.33,46.0,9092
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.75,43.0,4663
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,14.58,32.0,5507
OrbitFlyAirlines,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.67,6.0,11794
OrbitFlyAirlines,Kolkata,Evening,one,Night,Mumbai,Business,14.58,36.0,20511
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Chennai,Economy,8.75,33.0,9229
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Evening,Mumbai,Business,10.75,37.0,23276
OrbitFlyAirlines,Chennai,Morning,one,Night,Delhi,Business,9.75,14.0,26604
OrbitFlyAirlines,Hyderabad,Late_Night,zero,Night,Mumbai,Business,2.25,16.0,20332
OrbitFlyAirlines,Mumbai,Morning,one,Late_Night,Hyderabad,Economy,12.67,45.0,3994
OrbitFlyAirlines,Delhi,Morning,one,Early_Morning,Kolkata,Business,11.75,23.0,22914
OrbitFlyAirlines,Mumbai,Night,one,Morning,Delhi,Economy,11.08,48.0,7471
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Bangalore,Economy,7.08,24.0,6109
OrbitFlyAirlines,Kolkata,Evening,zero,Afternoon,Mumbai,Business,8.0,8.0,23428
OrbitFlyAirlines,Bangalore,Evening,one,Morning,Delhi,Economy,14.17,10.0,7487
OrbitFlyAirlines,Mumbai,Afternoon,zero,Evening,Kolkata,Economy,2.5,31.0,4499
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,13.0,5954
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,12.5,28.0,5177
OrbitFlyAirlines,Mumbai,Night,one,Morning,Hyderabad,Economy,9.75,41.0,3916
OrbitFlyAirlines,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.67,42.0,2124
OrbitFlyAirlines,Kolkata,Afternoon,one,Morning,Bangalore,Business,10.0,16.0,19757
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Delhi,Economy,13.58,46.0,5361
OrbitFlyAirlines,Bangalore,Afternoon,zero,Evening,Mumbai,Business,11.0,47.0,17334
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,16.42,13.0,7412
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,31.0,11810
OrbitFlyAirlines,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,34.0,2339
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,19.0,4020
OrbitFlyAirlines,Bangalore,Afternoon,one,Late_Night,Chennai,Economy,11.75,15.0,9798
OrbitFlyAirlines,Bangalore,Afternoon,two_or_more,Afternoon,Delhi,Business,10.75,21.0,27589
OrbitFlyAirlines,Mumbai,Evening,one,Night,Delhi,Economy,5.67,23.0,5618
OrbitFlyAirlines,Kolkata,Late_Night,zero,Night,Bangalore,Business,6.42,49.0,19754
OrbitFlyAirlines,Delhi,Evening,one,Night,Chennai,Economy,5.33,33.0,4896
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,11.75,11.0,5177
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.75,37.0,4354
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,16.42,22.0,5006
OrbitFlyAirlines,Mumbai,Evening,zero,Night,Mumbai,Business,9.83,12.999999999999998,31515
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.0,22.0,4028
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.25,7.0,23780
OrbitFlyAirlines,Delhi,Night,two_or_more,Late_Night,Chennai,Business,8.17,35.0,22395
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,6.92,16.0,5942
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Delhi,Economy,13.0,34.0,6921
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.75,48.0,6395
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Bangalore,Economy,10.25,20.0,6109
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,12.0,4452
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Afternoon,Delhi,Business,2.25,14.0,13526
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Chennai,Economy,14.92,45.0,4687
OrbitFlyAirlines,Kolkata,Night,one,Evening,Delhi,Business,6.92,40.0,27034
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Delhi,Economy,7.67,39.0,6324
OrbitFlyAirlines,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.58,5.0,5954
OrbitFlyAirlines,Bangalore,Early_Morning,one,Late_Night,Chennai,Business,7.0,16.0,25072
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.17,17.0,5888
OrbitFlyAirlines,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,10.67,30.0,5907
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.17,24.0,5790
OrbitFlyAirlines,Kolkata,Early_Morning,two_or_more,Night,Chennai,Business,5.33,34.0,25862
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Evening,Delhi,Business,8.67,34.0,31474
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Hyderabad,Business,12.75,42.0,20658
OrbitFlyAirlines,Bangalore,Night,one,Early_Morning,Chennai,Economy,9.67,16.0,4687
OrbitFlyAirlines,Delhi,Morning,one,Late_Night,Chennai,Business,8.0,12.0,27207
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.67,30.0,7072
OrbitFlyAirlines,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,1.92,22.0,2612
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,16.42,23.0,7412
OrbitFlyAirlines,Kolkata,Afternoon,zero,Evening,Bangalore,Economy,2.67,24.0,4145
OrbitFlyAirlines,Kolkata,Early_Morning,zero,Late_Night,Delhi,Business,2.17,32.0,22727
OrbitFlyAirlines,Delhi,Morning,two_or_more,Evening,Bangalore,Business,2.67,31.0,22170
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.83,36.0,4028
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,15.25,28.0,5292
OrbitFlyAirlines,Delhi,Night,two_or_more,Evening,Delhi,Business,9.5,42.0,25628
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,29.0,4499
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.08,22.0,7918
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,44.0,7805
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,15.33,42.0,6075
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Mumbai,Economy,10.83,38.0,4165
OrbitFlyAirlines,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,12.0,5954
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Delhi,Economy,7.08,19.0,6022
OrbitFlyAirlines,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,16.5,7.0,5954
OrbitFlyAirlines,Mumbai,Early_Morning,one,Early_Morning,Kolkata,Business,14.25,22.0,20426
OrbitFlyAirlines,Chennai,Afternoon,one,Night,Delhi,Economy,8.67,26.0,4827
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.92,7.0,12920
OrbitFlyAirlines,Kolkata,Evening,one,Afternoon,Delhi,Business,10.0,35.0,32751
OrbitFlyAirlines,Mumbai,Afternoon,two_or_more,Night,Mumbai,Business,2.83,30.0,17750
OrbitFlyAirlines,Chennai,Early_Morning,zero,Night,Bangalore,Business,13.08,5.0,27164
OrbitFlyAirlines,Mumbai,Morning,one,Night,Bangalore,Economy,11.5,5.0,5102
OrbitFlyAirlines,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,38.0,11900
OrbitFlyAirlines,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,34.0,2201
OrbitFlyAirlines,Delhi,Morning,one,Night,Mumbai,Economy,11.33,34.0,5284
OrbitFlyAirlines,Kolkata,Night,two_or_more,Night,Mumbai,Business,7.75,28.0,27992
OrbitFlyAirlines,Hyderabad,Evening,one,Early_Morning,Chennai,Business,11.67,15.0,33112
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,1.0,22.0,1714
OrbitFlyAirlines,Hyderabad,Morning,zero,Afternoon,Kolkata,Business,5.42,25.0,29138
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,25.0,5817
OrbitFlyAirlines,Kolkata,Early_Morning,two_or_more,Night,Chennai,Business,5.33,36.0,20870
OrbitFlyAirlines,Kolkata,Late_Night,one,Evening,Mumbai,Business,7.08,5.0,13307
OrbitFlyAirlines,Delhi,Morning,one,Night,Mumbai,Economy,11.33,19.0,5087
OrbitFlyAirlines,Delhi,Night,two_or_more,Night,Mumbai,Business,2.25,35.0,24884
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.42,20.0,5954
OrbitFlyAirlines,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,9.08,29.0,4020
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,25.0,4020
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.42,16.0,4435
OrbitFlyAirlines,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.33,49.0,7469
OrbitFlyAirlines,Mumbai,Night,one,Morning,Bangalore,Economy,11.33,23.0,5102
OrbitFlyAirlines,Kolkata,Evening,one,Night,Mumbai,Economy,7.17,12.0,7958
OrbitFlyAirlines,Kolkata,Morning,zero,Late_Night,Chennai,Business,8.75,18.0,23569
OrbitFlyAirlines,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.75,33.0,4554
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,8.0,13.0,5942
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,32.0,5323
OrbitFlyAirlines,Delhi,Morning,one,Early_Morning,Kolkata,Business,9.33,29.0,23450
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Mumbai,Economy,6.33,28.0,5177
OrbitFlyAirlines,Hyderabad,Afternoon,zero,Evening,Chennai,Economy,1.17,17.0,1543
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Bangalore,Business,13.08,41.0,28047
OrbitFlyAirlines,Bangalore,Afternoon,one,Morning,Kolkata,Business,13.42,26.0,23711
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,6.92,33.0,6031
OrbitFlyAirlines,Mumbai,Night,one,Evening,Delhi,Business,7.25,5.0,30623
OrbitFlyAirlines,Bangalore,Morning,zero,Morning,Hyderabad,Business,14.5,40.0,21901
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,1.0,13.0,4337
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Hyderabad,Business,8.17,21.0,31092
OrbitFlyAirlines,Kolkata,Night,two_or_more,Evening,Bangalore,Business,1.83,48.0,26985
OrbitFlyAirlines,Chennai,Night,one,Night,Kolkata,Business,2.58,34.0,18287
OrbitFlyAirlines,Hyderabad,Morning,one,Evening,Delhi,Economy,8.67,12.0,6132
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Night,Delhi,Economy,16.58,20.0,6132
OrbitFlyAirlines,Chennai,Early_Morning,one,Night,Delhi,Economy,15.17,25.0,4827
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Mumbai,Economy,7.5,24.0,5323
OrbitFlyAirlines,Delhi,Evening,one,Afternoon,Hyderabad,Business,6.67,12.0,30326
OrbitFlyAirlines,Bangalore,Morning,one,Late_Night,Delhi,Business,12.25,11.0,23808
OrbitFlyAirlines,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,15.33,44.0,5817
OrbitFlyAirlines,Mumbai,Evening,two_or_more,Early_Morning,Kolkata,Business,14.83,21.0,31691
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Mumbai,Economy,9.75,37.0,5865
OrbitFlyAirlines,Kolkata,Evening,one,Morning,Delhi,Economy,14.58,45.0,6324
OrbitFlyAirlines,Kolkata,Morning,one,Night,Mumbai,Business,11.58,45.0,22346
OrbitFlyAirlines,Kolkata,Late_Night,zero,Evening,Delhi,Business,8.58,30.0,25254
OrbitFlyAirlines,Hyderabad,Night,one,Early_Morning,Mumbai,Economy,10.58,19.0,3423
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,27.0,5610
OrbitFlyAirlines,Bangalore,Late_Night,one,Night,Kolkata,Business,6.25,22.0,16092
OrbitFlyAirlines,Mumbai,Morning,zero,Evening,Delhi,Business,7.5,34.0,24513
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,16.42,25.0,5006
OrbitFlyAirlines,Delhi,Evening,one,Night,Chennai,Business,8.83,35.0,31311
OrbitFlyAirlines,Mumbai,Night,one,Early_Morning,Kolkata,Economy,10.75,16.0,5817
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Mumbai,Business,2.08,43.0,19404
OrbitFlyAirlines,Bangalore,Afternoon,one,Early_Morning,Kolkata,Business,11.67,12.999999999999998,19424
OrbitFlyAirlines,Chennai,Evening,one,Night,Bangalore,Economy,4.33,44.0,2212
OrbitFlyAirlines,Hyderabad,Morning,one,Evening,Delhi,Economy,10.83,34.0,6921
OrbitFlyAirlines,Mumbai,Night,one,Morning,Bangalore,Economy,11.42,43.0,6319
OrbitFlyAirlines,Delhi,Morning,one,Evening,Bangalore,Economy,5.67,24.0,4020
OrbitFlyAirlines,Kolkata,Night,one,Early_Morning,Hyderabad,Economy,8.5,44.0,8334
OrbitFlyAirlines,Hyderabad,Night,zero,Late_Night,Delhi,Business,11.33,42.0,21289
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,5.0,24.0,4162
OrbitFlyAirlines,Chennai,Late_Night,two_or_more,Night,Mumbai,Business,15.17,14.0,30044
OrbitFlyAirlines,Delhi,Evening,zero,Afternoon,Delhi,Business,6.42,30.0,24566
OrbitFlyAirlines,Hyderabad,Night,one,Late_Night,Mumbai,Economy,5.17,21.0,3993
OrbitFlyAirlines,Bangalore,Morning,one,Evening,Delhi,Business,2.08,27.0,24221
OrbitFlyAirlines,Hyderabad,Afternoon,one,Early_Morning,Mumbai,Economy,12.75,23.0,4165
OrbitFlyAirlines,Mumbai,Morning,two_or_more,Evening,Mumbai,Business,10.75,43.0,18507
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Morning,Hyderabad,Business,11.75,31.0,34266
OrbitFlyAirlines,Kolkata,Evening,two_or_more,Afternoon,Hyderabad,Business,6.5,42.0,22310
OrbitFlyAirlines,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,24.0,3000
OrbitFlyAirlines,Kolkata,Afternoon,zero,Night,Hyderabad,Business,2.17,19.0,20420
OrbitFlyAirlines,Chennai,Morning,one,Evening,Bangalore,Economy,8.17,30.0,11808
OrbitFlyAirlines,Bangalore,Late_Night,zero,Night,Kolkata,Business,6.58,24.0,24553
OrbitFlyAirlines,Hyderabad,Late_Night,one,Late_Night,Mumbai,Business,9.58,15.0,34226
OrbitFlyAirlines,Hyderabad,Afternoon,zero,Night,Kolkata,Business,2.58,38.0,23101
OrbitFlyAirlines,Bangalore,Morning,zero,Late_Night,Delhi,Business,9.83,43.0,27634
OrbitFlyAirlines,Bangalore,Late_Night,one,Night,Kolkata,Business,13.08,37.0,20091
OrbitFlyAirlines,Chennai,Afternoon,zero,Late_Night,Bangalore,Business,7.5,16.0,36598
OrbitFlyAirlines,Chennai,Early_Morning,zero,Late_Night,Delhi,Business,9.83,30.0,25105
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Morning,Mumbai,Business,2.17,33.0,15285
